CVE_EVALUACION,CVE_SOLICITUD,SID,CVE_BECA,CVE_REGLA,PORCENTAJE_OTORGADO,MONTO_OTORGADO,RESULTADO,OBSERVACIONES,EVALUADOR,FECHA_EVALUACION,FECHA_ACT
EVA202501409,SOL202502191,4947,BEC003,REG00003,25.0,443.37,APROBADA,Documentación completa y verificada,ADM_BECAS_02,2025-02-09,2025-02-09
EVA202501410,SOL202502192,3665,BEC004,REG00021,0.0,0.0,RECHAZADA,Ya cuenta con beca vigente del mismo tipo,ADM_BECAS_07,2025-03-02,2025-03-02
EVA202501411,SOL202502193,9587,BEC004,REG00021,100.0,1707.25,APROBADA,Aprobada por comité de becas,ADM_BECAS_02,2025-02-25,2025-02-25
EVA202501412,SOL202502194,9059,BEC004,REG00021,0.0,0.0,RECHAZADA,Ya cuenta con beca vigente del mismo tipo,ADM_BECAS_05,2025-02-12,2025-02-12
EVA202501413,SOL202502195,1727,BEC003,REG00002,0.0,0.0,RECHAZADA,Cuenta con materias reprobadas,ADM_BECAS_05,2025-02-22,2025-02-22
EVA202501414,SOL202502197,7305,BEC004,REG00021,0.0,0.0,RECHAZADA,Documentación incompleta,ADM_BECAS_07,2025-02-20,2025-02-20
EVA202501415,SOL202502200,10317,BEC003,REG00003,25.0,336.39,APROBADA,Cumple criterios establecidos,ADM_BECAS_04,2025-02-14,2025-02-14
EVA202501416,SOL202502202,8074,BEC004,REG00021,100.0,4786.7,APROBADA,Perfil validado satisfactoriamente,ADM_BECAS_01,2025-03-10,2025-03-10
EVA202501417,SOL202502205,71,BEC004,REG00021,0.0,0.0,RECHAZADA,Documentación incompleta,ADM_BECAS_05,2025-02-21,2025-02-21
EVA202501418,SOL202502207,255,BEC004,REG00022,75.0,2994.47,APROBADA,Cumple criterios establecidos,ADM_BECAS_10,2025-03-15,2025-03-15
EVA202501419,SOL202502208,4390,BEC004,REG00021,0.0,0.0,RECHAZADA,Ya cuenta con beca vigente del mismo tipo,ADM_BECAS_03,2025-02-14,2025-02-14
EVA202501420,SOL202502209,2807,BEC002,REG00041,0.0,0.0,RECHAZADA,Documentación incompleta,ADM_BECAS_10,2025-02-11,2025-02-11
EVA202501421,SOL202502211,3555,BEC004,REG00024,25.0,1044.36,APROBADA,Documentación completa y verificada,ADM_BECAS_04,2025-02-17,2025-02-17
EVA202501422,SOL202502212,6242,BEC004,REG00021,0.0,0.0,RECHAZADA,No se encuentra en estatus activo,ADM_BECAS_07,2025-02-05,2025-02-05
EVA202501423,SOL202502213,6540,BEC003,REG00003,25.0,773.2,APROBADA,Cumple criterios establecidos,ADM_BECAS_01,2025-02-06,2025-02-06
EVA202501424,SOL202502215,6460,BEC002,REG00041,0.0,0.0,RECHAZADA,No cumple promedio mínimo requerido,ADM_BECAS_05,2025-02-19,2025-02-19
EVA202501425,SOL202502217,5922,BEC004,REG00021,100.0,1194.73,APROBADA,Documentación completa y verificada,ADM_BECAS_01,2025-02-08,2025-02-08
EVA202501426,SOL202502218,2927,BEC002,REG00041,30.0,320.22,APROBADA,Perfil validado satisfactoriamente,ADM_BECAS_10,2025-03-10,2025-03-10
EVA202501427,SOL202502219,1562,BEC003,REG00005,0.0,0.0,APROBADA,Documentación completa y verificada,ADM_BECAS_09,2025-03-06,2025-03-06
EVA202501428,SOL202502221,152,BEC002,REG00041,30.0,364.16,APROBADA,Documentación completa y verificada,ADM_BECAS_04,2025-02-21,2025-02-21
EVA202501429,SOL202502223,2910,BEC004,REG00021,0.0,0.0,CANCELADA,,ADM_BECAS_01,2025-03-02,2025-03-02
EVA202501430,SOL202502224,5702,BEC003,REG00005,0.0,0.0,APROBADA,Perfil validado satisfactoriamente,ADM_BECAS_07,2025-02-20,2025-02-20
EVA202501431,SOL202502227,4796,BEC002,REG00041,0.0,0.0,CANCELADA,,ADM_BECAS_03,2025-03-03,2025-03-03
EVA202501432,SOL202502228,1487,BEC002,REG00041,30.0,1123.27,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_05,2025-02-06,2025-02-06
EVA202501433,SOL202502229,10019,BEC004,REG00021,100.0,3680.58,APROBADA,Aprobada por comité de becas,ADM_BECAS_10,2025-03-04,2025-03-04
EVA202501434,SOL202502230,6841,BEC003,REG00005,0.0,0.0,APROBADA,Aprobada por comité de becas,ADM_BECAS_06,2025-03-14,2025-03-14
EVA202501435,SOL202502231,3604,BEC004,REG00021,100.0,2344.83,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_05,2025-02-04,2025-02-04
EVA202501436,SOL202502232,8769,BEC003,REG00005,0.0,0.0,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_06,2025-02-28,2025-02-28
EVA202501437,SOL202502233,8955,BEC003,REG00005,0.0,0.0,APROBADA,Aprobada por comité de becas,ADM_BECAS_04,2025-03-07,2025-03-07
EVA202501438,SOL202502236,8716,BEC004,REG00021,100.0,4703.25,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_10,2025-03-14,2025-03-14
EVA202501439,SOL202502238,7694,BEC003,REG00002,40.0,1895.09,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_08,2025-03-02,2025-03-02
EVA202501440,SOL202502239,7230,BEC004,REG00021,100.0,2982.84,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_10,2025-02-07,2025-02-07
EVA202501441,SOL202502240,8330,BEC002,REG00041,0.0,0.0,RECHAZADA,No se encuentra en estatus activo,ADM_BECAS_08,2025-02-09,2025-02-09
EVA202501442,SOL202502241,3203,BEC003,REG00005,0.0,0.0,RECHAZADA,Documentación incompleta,ADM_BECAS_05,2025-02-15,2025-02-15
EVA202501443,SOL202502242,8542,BEC004,REG00021,100.0,4608.27,APROBADA,Aprobada por comité de becas,ADM_BECAS_06,2025-03-08,2025-03-08
EVA202501444,SOL202502243,4425,BEC003,REG00004,10.0,466.36,APROBADA,Perfil validado satisfactoriamente,ADM_BECAS_01,2025-03-02,2025-03-02
EVA202501445,SOL202502244,3312,BEC001,REG00037,100.0,1085.23,APROBADA,Aprobada por comité de becas,ADM_BECAS_09,2025-02-24,2025-02-24
EVA202501446,SOL202502246,4826,BEC002,REG00041,30.0,1104.59,APROBADA,Perfil validado satisfactoriamente,ADM_BECAS_04,2025-03-05,2025-03-05
EVA202501447,SOL202502248,5120,BEC004,REG00021,100.0,2571.88,APROBADA,Perfil validado satisfactoriamente,ADM_BECAS_04,2025-02-08,2025-02-08
EVA202501448,SOL202502251,5823,BEC004,REG00021,100.0,3844.58,APROBADA,Perfil validado satisfactoriamente,ADM_BECAS_10,2025-02-25,2025-02-25
EVA202501449,SOL202502252,2244,BEC004,REG00021,100.0,1488.08,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_07,2025-02-06,2025-02-06
EVA202501450,SOL202502254,6487,BEC003,REG00004,10.0,172.65,APROBADA,Documentación completa y verificada,ADM_BECAS_08,2025-02-24,2025-02-24
EVA202501451,SOL202502257,2985,BEC003,REG00003,0.0,0.0,RECHAZADA,No cumple promedio mínimo requerido,ADM_BECAS_10,2025-02-26,2025-02-26
EVA202501452,SOL202502259,7863,BEC002,REG00041,0.0,0.0,RECHAZADA,No se encuentra en estatus activo,ADM_BECAS_10,2025-03-15,2025-03-15
EVA202501453,SOL202502260,3841,BEC004,REG00021,100.0,3003.36,APROBADA,Perfil validado satisfactoriamente,ADM_BECAS_06,2025-02-24,2025-02-24
EVA202501454,SOL202502261,9807,BEC004,REG00021,100.0,1531.81,APROBADA,Documentación completa y verificada,ADM_BECAS_06,2025-02-10,2025-02-10
EVA202501455,SOL202502262,7750,BEC003,REG00005,0.0,0.0,APROBADA,Aprobada por comité de becas,ADM_BECAS_02,2025-02-13,2025-02-13
EVA202501456,SOL202502264,3309,BEC004,REG00021,100.0,3491.06,APROBADA,Perfil validado satisfactoriamente,ADM_BECAS_05,2025-02-22,2025-02-22
EVA202501457,SOL202502269,6220,BEC004,REG00021,0.0,0.0,CANCELADA,,ADM_BECAS_10,2025-02-23,2025-02-23
EVA202501458,SOL202502270,7909,BEC004,REG00021,0.0,0.0,CANCELADA,,ADM_BECAS_08,2025-02-13,2025-02-13
EVA202501459,SOL202502272,8484,BEC004,REG00021,0.0,0.0,RECHAZADA,No cumple promedio mínimo requerido,ADM_BECAS_09,2025-03-02,2025-03-02
EVA202501460,SOL202502273,935,BEC004,REG00022,75.0,3027.77,APROBADA,Aprobada por comité de becas,ADM_BECAS_05,2025-02-13,2025-02-13
EVA202501461,SOL202502274,5423,BEC004,REG00021,0.0,0.0,RECHAZADA,Ya cuenta con beca vigente del mismo tipo,ADM_BECAS_02,2025-02-27,2025-02-27
EVA202501462,SOL202502278,10092,BEC004,REG00022,0.0,0.0,RECHAZADA,No se encuentra en estatus activo,ADM_BECAS_07,2025-02-20,2025-02-20
EVA202501463,SOL202502279,7979,BEC003,REG00004,10.0,403.5,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_07,2025-02-25,2025-02-25
EVA202501464,SOL202502282,7349,BEC004,REG00021,0.0,0.0,RECHAZADA,No cumple promedio mínimo requerido,ADM_BECAS_03,2025-02-19,2025-02-19
EVA202501465,SOL202502283,8583,BEC004,REG00021,0.0,0.0,RECHAZADA,Ya cuenta con beca vigente del mismo tipo,ADM_BECAS_10,2025-03-13,2025-03-13
EVA202501466,SOL202502284,9495,BEC004,REG00024,25.0,274.37,APROBADA,Cumple criterios establecidos,ADM_BECAS_07,2025-03-12,2025-03-12
EVA202501467,SOL202502285,1754,BEC003,REG00005,0.0,0.0,APROBADA,Perfil validado satisfactoriamente,ADM_BECAS_07,2025-02-08,2025-02-08
EVA202501468,SOL202502286,98,BEC001,REG00037,0.0,0.0,RECHAZADA,Ingreso familiar supera el tope establecido,ADM_BECAS_10,2025-02-22,2025-02-22
EVA202501469,SOL202502287,8000,BEC003,REG00004,10.0,441.04,APROBADA,Documentación completa y verificada,ADM_BECAS_09,2025-02-27,2025-02-27
EVA202501470,SOL202502288,7217,BEC002,REG00041,30.0,1104.02,APROBADA,Documentación completa y verificada,ADM_BECAS_03,2025-02-09,2025-02-09
EVA202501471,SOL202502289,5564,BEC004,REG00021,0.0,0.0,RECHAZADA,Documentación incompleta,ADM_BECAS_10,2025-03-11,2025-03-11
EVA202501472,SOL202502290,5231,BEC003,REG00005,0.0,0.0,CANCELADA,,ADM_BECAS_02,2025-02-11,2025-02-11
EVA202501473,SOL202502291,4589,BEC004,REG00021,100.0,4821.82,APROBADA,Cumple criterios establecidos,ADM_BECAS_09,2025-02-26,2025-02-26
EVA202501474,SOL202502293,843,BEC004,REG00021,100.0,3483.72,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_08,2025-02-25,2025-02-25
EVA202501475,SOL202502295,2713,BEC002,REG00041,30.0,994.17,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_09,2025-02-21,2025-02-21
EVA202501476,SOL202502296,1797,BEC004,REG00021,100.0,3379.77,APROBADA,Cumple criterios establecidos,ADM_BECAS_06,2025-02-19,2025-02-19
EVA202501477,SOL202502297,7557,BEC004,REG00021,100.0,1050.27,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_05,2025-02-28,2025-02-28
EVA202501478,SOL202502300,2324,BEC004,REG00021,0.0,0.0,RECHAZADA,Ya cuenta con beca vigente del mismo tipo,ADM_BECAS_10,2025-02-25,2025-02-25
EVA202501479,SOL202502301,2541,BEC004,REG00021,0.0,0.0,RECHAZADA,Ya cuenta con beca vigente del mismo tipo,ADM_BECAS_03,2025-02-17,2025-02-17
EVA202501480,SOL202502302,5841,BEC002,REG00041,0.0,0.0,RECHAZADA,No se encuentra en estatus activo,ADM_BECAS_09,2025-02-22,2025-02-22
EVA202501481,SOL202502303,628,BEC004,REG00021,0.0,0.0,CANCELADA,,ADM_BECAS_03,2025-03-11,2025-03-11
EVA202501482,SOL202502304,6276,BEC003,REG00001,0.0,0.0,RECHAZADA,No cumple promedio mínimo requerido,ADM_BECAS_06,2025-02-19,2025-02-19
EVA202501483,SOL202502306,8687,BEC004,REG00022,0.0,0.0,RECHAZADA,No se encuentra en estatus activo,ADM_BECAS_08,2025-02-08,2025-02-08
EVA202501484,SOL202502307,8460,BEC004,REG00021,0.0,0.0,RECHAZADA,Ya cuenta con beca vigente del mismo tipo,ADM_BECAS_07,2025-02-05,2025-02-05
EVA202501485,SOL202502308,10088,BEC001,REG00037,100.0,1548.14,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_01,2025-03-12,2025-03-12
EVA202501486,SOL202502310,8858,BEC004,REG00021,0.0,0.0,RECHAZADA,Ya cuenta con beca vigente del mismo tipo,ADM_BECAS_03,2025-02-27,2025-02-27
EVA202501487,SOL202502311,3511,BEC003,REG00004,10.0,354.88,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_02,2025-02-18,2025-02-18
EVA202501488,SOL202502312,183,BEC004,REG00021,0.0,0.0,RECHAZADA,Cuenta con materias reprobadas,ADM_BECAS_03,2025-03-14,2025-03-14
EVA202501489,SOL202502313,9047,BEC004,REG00021,100.0,4856.28,APROBADA,Aprobada por comité de becas,ADM_BECAS_07,2025-02-16,2025-02-16
EVA202501490,SOL202502314,6811,BEC004,REG00021,0.0,0.0,CANCELADA,,ADM_BECAS_05,2025-03-09,2025-03-09
EVA202501491,SOL202502315,8642,BEC004,REG00021,0.0,0.0,RECHAZADA,Ingreso familiar supera el tope establecido,ADM_BECAS_10,2025-02-21,2025-02-21
EVA202501492,SOL202502317,5233,BEC004,REG00021,0.0,0.0,RECHAZADA,No cumple promedio mínimo requerido,ADM_BECAS_10,2025-02-07,2025-02-07
EVA202501493,SOL202502319,8476,BEC004,REG00021,100.0,4837.91,APROBADA,Documentación completa y verificada,ADM_BECAS_09,2025-03-14,2025-03-14
EVA202501494,SOL202502320,3689,BEC003,REG00005,0.0,0.0,RECHAZADA,Cuenta con materias reprobadas,ADM_BECAS_09,2025-02-10,2025-02-10
EVA202501495,SOL202502321,7918,BEC003,REG00002,40.0,1148.33,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_03,2025-03-08,2025-03-08
EVA202501496,SOL202502322,808,BEC003,REG00005,0.0,0.0,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_01,2025-02-28,2025-02-28
EVA202501497,SOL202502323,215,BEC003,REG00005,0.0,0.0,APROBADA,Aprobada por comité de becas,ADM_BECAS_02,2025-03-06,2025-03-06
EVA202501498,SOL202502326,6299,BEC003,REG00005,0.0,0.0,APROBADA,Aprobada por comité de becas,ADM_BECAS_02,2025-03-15,2025-03-15
EVA202501499,SOL202502327,3205,BEC002,REG00041,30.0,554.43,APROBADA,Documentación completa y verificada,ADM_BECAS_02,2025-02-10,2025-02-10
EVA202501500,SOL202502330,9521,BEC004,REG00024,0.0,0.0,RECHAZADA,Ingreso familiar supera el tope establecido,ADM_BECAS_09,2025-02-20,2025-02-20
EVA202501501,SOL202502331,5480,BEC003,REG00003,25.0,557.62,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_03,2025-02-27,2025-02-27
EVA202501502,SOL202502334,1590,BEC004,REG00021,100.0,3729.96,APROBADA,Documentación completa y verificada,ADM_BECAS_02,2025-03-01,2025-03-01
EVA202501503,SOL202502335,8357,BEC004,REG00021,0.0,0.0,RECHAZADA,Ya cuenta con beca vigente del mismo tipo,ADM_BECAS_06,2025-03-05,2025-03-05
EVA202501504,SOL202502339,3632,BEC002,REG00041,0.0,0.0,RECHAZADA,Documentación incompleta,ADM_BECAS_06,2025-03-01,2025-03-01
EVA202501505,SOL202502341,4311,BEC003,REG00004,0.0,0.0,RECHAZADA,No se encuentra en estatus activo,ADM_BECAS_07,2025-02-21,2025-02-21
EVA202501506,SOL202502342,2394,BEC004,REG00021,100.0,3607.25,APROBADA,Documentación completa y verificada,ADM_BECAS_09,2025-03-05,2025-03-05
EVA202501507,SOL202502343,6174,BEC004,REG00021,0.0,0.0,RECHAZADA,Ya cuenta con beca vigente del mismo tipo,ADM_BECAS_08,2025-03-08,2025-03-08
EVA202501508,SOL202502345,7430,BEC001,REG00037,100.0,4196.01,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_05,2025-02-07,2025-02-07
EVA202501509,SOL202502347,8538,BEC003,REG00001,0.0,0.0,RECHAZADA,Ingreso familiar supera el tope establecido,ADM_BECAS_07,2025-02-23,2025-02-23
EVA202501510,SOL202502350,1814,BEC004,REG00021,100.0,1796.31,APROBADA,Aprobada por comité de becas,ADM_BECAS_09,2025-03-01,2025-03-01
EVA202501511,SOL202502354,6136,BEC004,REG00021,0.0,0.0,RECHAZADA,No se encuentra en estatus activo,ADM_BECAS_03,2025-02-07,2025-02-07
EVA202501512,SOL202502355,6350,BEC004,REG00021,0.0,0.0,RECHAZADA,Ya cuenta con beca vigente del mismo tipo,ADM_BECAS_10,2025-02-09,2025-02-09
EVA202501513,SOL202502356,1133,BEC003,REG00003,0.0,0.0,RECHAZADA,Cuenta con materias reprobadas,ADM_BECAS_09,2025-02-06,2025-02-06
EVA202501514,SOL202502358,4057,BEC002,REG00041,30.0,592.52,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_06,2025-03-05,2025-03-05
EVA202501515,SOL202502359,7236,BEC004,REG00021,0.0,0.0,RECHAZADA,Documentación incompleta,ADM_BECAS_06,2025-03-12,2025-03-12
EVA202501516,SOL202502360,701,BEC003,REG00002,40.0,515.45,APROBADA,Cumple criterios establecidos,ADM_BECAS_03,2025-02-10,2025-02-10
EVA202501517,SOL202502361,4012,BEC004,REG00021,0.0,0.0,RECHAZADA,Cuenta con materias reprobadas,ADM_BECAS_10,2025-02-04,2025-02-04
EVA202501518,SOL202502362,1653,BEC004,REG00022,75.0,2416.73,APROBADA,Perfil validado satisfactoriamente,ADM_BECAS_02,2025-02-13,2025-02-13
EVA202501519,SOL202502363,4682,BEC002,REG00041,30.0,1365.0,APROBADA,Documentación completa y verificada,ADM_BECAS_10,2025-02-19,2025-02-19
EVA202501520,SOL202502364,3247,BEC003,REG00005,0.0,0.0,RECHAZADA,Ya cuenta con beca vigente del mismo tipo,ADM_BECAS_02,2025-02-08,2025-02-08
EVA202501521,SOL202502366,5146,BEC004,REG00021,0.0,0.0,RECHAZADA,Cuenta con materias reprobadas,ADM_BECAS_09,2025-03-13,2025-03-13
EVA202501522,SOL202502370,5919,BEC003,REG00005,0.0,0.0,RECHAZADA,Documentación incompleta,ADM_BECAS_06,2025-03-04,2025-03-04
EVA202501523,SOL202502373,3606,BEC001,REG00037,100.0,2397.01,APROBADA,Aprobada por comité de becas,ADM_BECAS_06,2025-03-02,2025-03-02
EVA202501524,SOL202502374,7948,BEC001,REG00037,0.0,0.0,RECHAZADA,Ya cuenta con beca vigente del mismo tipo,ADM_BECAS_09,2025-03-02,2025-03-02
EVA202501525,SOL202502375,2966,BEC003,REG00002,0.0,0.0,RECHAZADA,Ingreso familiar supera el tope establecido,ADM_BECAS_03,2025-02-01,2025-02-01
EVA202501526,SOL202502376,7504,BEC003,REG00001,50.0,919.46,APROBADA,Perfil validado satisfactoriamente,ADM_BECAS_10,2025-02-08,2025-02-08
EVA202501527,SOL202502378,8514,BEC002,REG00041,0.0,0.0,CANCELADA,,ADM_BECAS_09,2025-02-10,2025-02-10
EVA202501528,SOL202502379,8727,BEC003,REG00005,0.0,0.0,RECHAZADA,Ya cuenta con beca vigente del mismo tipo,ADM_BECAS_08,2025-02-18,2025-02-18
EVA202501529,SOL202502380,7573,BEC002,REG00041,0.0,0.0,RECHAZADA,Ingreso familiar supera el tope establecido,ADM_BECAS_02,2025-03-02,2025-03-02
EVA202501530,SOL202502381,2417,BEC004,REG00021,0.0,0.0,RECHAZADA,No se encuentra en estatus activo,ADM_BECAS_04,2025-03-09,2025-03-09
EVA202501531,SOL202502382,9716,BEC003,REG00002,40.0,1743.73,APROBADA,Cumple criterios establecidos,ADM_BECAS_09,2025-02-04,2025-02-04
EVA202501532,SOL202502386,8732,BEC002,REG00041,0.0,0.0,CANCELADA,,ADM_BECAS_08,2025-03-04,2025-03-04
EVA202501533,SOL202502387,4145,BEC001,REG00037,100.0,3144.48,APROBADA,Cumple criterios establecidos,ADM_BECAS_09,2025-02-03,2025-02-03
EVA202501534,SOL202502389,7708,BEC003,REG00004,10.0,117.79,APROBADA,Documentación completa y verificada,ADM_BECAS_07,2025-02-12,2025-02-12
EVA202501535,SOL202502390,7153,BEC002,REG00041,30.0,1376.07,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_06,2025-02-11,2025-02-11
EVA202501536,SOL202502391,2287,BEC004,REG00021,100.0,1991.68,APROBADA,Aprobada por comité de becas,ADM_BECAS_07,2025-03-08,2025-03-08
EVA202501537,SOL202502395,5358,BEC003,REG00003,0.0,0.0,RECHAZADA,Cuenta con materias reprobadas,ADM_BECAS_08,2025-03-15,2025-03-15
EVA202501538,SOL202502396,4358,BEC004,REG00021,0.0,0.0,RECHAZADA,No se encuentra en estatus activo,ADM_BECAS_01,2025-02-26,2025-02-26
EVA202501539,SOL202502397,5705,BEC004,REG00021,100.0,4547.34,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_02,2025-03-14,2025-03-14
EVA202501540,SOL202502399,748,BEC002,REG00041,0.0,0.0,RECHAZADA,No cumple promedio mínimo requerido,ADM_BECAS_09,2025-03-13,2025-03-13
EVA202501541,SOL202502400,9838,BEC003,REG00002,0.0,0.0,RECHAZADA,Ingreso familiar supera el tope establecido,ADM_BECAS_03,2025-02-12,2025-02-12
EVA202501542,SOL202502402,318,BEC003,REG00003,0.0,0.0,RECHAZADA,No se encuentra en estatus activo,ADM_BECAS_09,2025-03-10,2025-03-10
EVA202501543,SOL202502404,3263,BEC003,REG00003,25.0,387.4,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_08,2025-02-17,2025-02-17
EVA202501544,SOL202502406,4433,BEC003,REG00002,0.0,0.0,RECHAZADA,Cuenta con materias reprobadas,ADM_BECAS_06,2025-02-26,2025-02-26
EVA202501545,SOL202502407,4898,BEC004,REG00021,0.0,0.0,RECHAZADA,Documentación incompleta,ADM_BECAS_03,2025-02-26,2025-02-26
EVA202501546,SOL202502409,7812,BEC003,REG00003,0.0,0.0,RECHAZADA,Documentación incompleta,ADM_BECAS_09,2025-02-20,2025-02-20
EVA202501547,SOL202502411,1449,BEC003,REG00003,0.0,0.0,RECHAZADA,Documentación incompleta,ADM_BECAS_07,2025-03-03,2025-03-03
EVA202501548,SOL202502413,859,BEC002,REG00041,0.0,0.0,CANCELADA,,ADM_BECAS_06,2025-02-14,2025-02-14
EVA202501549,SOL202502415,613,BEC004,REG00021,100.0,3539.19,APROBADA,Documentación completa y verificada,ADM_BECAS_05,2025-02-06,2025-02-06
EVA202501550,SOL202502418,80,BEC003,REG00005,0.0,0.0,APROBADA,Cumple criterios establecidos,ADM_BECAS_03,2025-02-07,2025-02-07
EVA202501551,SOL202502419,3759,BEC004,REG00021,0.0,0.0,RECHAZADA,Ingreso familiar supera el tope establecido,ADM_BECAS_08,2025-02-01,2025-02-01
EVA202501552,SOL202502420,696,BEC004,REG00021,0.0,0.0,RECHAZADA,Ya cuenta con beca vigente del mismo tipo,ADM_BECAS_10,2025-02-03,2025-02-03
EVA202501553,SOL202502421,10047,BEC003,REG00005,0.0,0.0,CANCELADA,,ADM_BECAS_10,2025-02-22,2025-02-22
EVA202501554,SOL202502422,4762,BEC003,REG00005,0.0,0.0,RECHAZADA,Documentación incompleta,ADM_BECAS_06,2025-02-12,2025-02-12
EVA202501555,SOL202502424,7177,BEC001,REG00037,100.0,2764.08,APROBADA,Perfil validado satisfactoriamente,ADM_BECAS_04,2025-02-16,2025-02-16
EVA202501556,SOL202502427,1053,BEC003,REG00004,10.0,148.93,APROBADA,Perfil validado satisfactoriamente,ADM_BECAS_06,2025-02-04,2025-02-04
EVA202501557,SOL202502428,1748,BEC004,REG00021,0.0,0.0,RECHAZADA,No cumple promedio mínimo requerido,ADM_BECAS_03,2025-02-18,2025-02-18
EVA202501558,SOL202502429,9564,BEC004,REG00021,100.0,3027.27,APROBADA,Cumple criterios establecidos,ADM_BECAS_09,2025-02-21,2025-02-21
EVA202501559,SOL202502431,6374,BEC004,REG00021,100.0,4705.32,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_09,2025-03-01,2025-03-01
EVA202501560,SOL202502432,743,BEC004,REG00021,0.0,0.0,RECHAZADA,No se encuentra en estatus activo,ADM_BECAS_10,2025-03-11,2025-03-11
EVA202501561,SOL202502434,7427,BEC004,REG00022,0.0,0.0,RECHAZADA,Documentación incompleta,ADM_BECAS_09,2025-02-18,2025-02-18
EVA202501562,SOL202502435,5098,BEC001,REG00037,0.0,0.0,CANCELADA,,ADM_BECAS_03,2025-03-11,2025-03-11
EVA202501563,SOL202502436,2213,BEC004,REG00022,0.0,0.0,RECHAZADA,Cuenta con materias reprobadas,ADM_BECAS_02,2025-02-06,2025-02-06
EVA202501564,SOL202502439,425,BEC004,REG00021,0.0,0.0,RECHAZADA,Ya cuenta con beca vigente del mismo tipo,ADM_BECAS_10,2025-02-25,2025-02-25
EVA202501565,SOL202502441,9868,BEC002,REG00041,0.0,0.0,RECHAZADA,Ingreso familiar supera el tope establecido,ADM_BECAS_05,2025-02-24,2025-02-24
EVA202501566,SOL202502442,3645,BEC004,REG00021,100.0,4536.06,APROBADA,Perfil validado satisfactoriamente,ADM_BECAS_06,2025-03-14,2025-03-14
EVA202501567,SOL202502443,8806,BEC003,REG00002,0.0,0.0,CANCELADA,,ADM_BECAS_05,2025-02-16,2025-02-16
