SID,CP_ESTUDIANTE,CP_INSTITUCION,DISTANCIA_KM,METODO_CALCULO,FUENTE_DATOS,FECHA_ACT
1940,1310,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-15
1941,09500,06040,31.8,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-24
1942,09210,06040,27.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-05
1943,05020,06040,9.1,GEODESICA_CP,INEGI_DENUE_2024,2025-01-16
1944,09530,06040,32.3,GEODESICA_CP,SEPOMEX_2024,2024-12-08
1945,10500,06040,37.1,GEODESICA_CP,SEPOMEX_2024,2025-01-01
1946,06000,06040,2.3,GEODESICA_CP,SEPOMEX_2024,2025-01-19
1947,56220,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-29
1948,08100,06040,17.7,GEODESICA_CP,SEPOMEX_2024,2024-12-03
1949,56000,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-01
1950,15330,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-01
1951,07600,06040,16.3,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-17
1952,16060,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-07
1953,15200,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-28
1954,15100,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-02-01
1955,56246,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-25
1956,54230,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-31
1957,13070,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-08
1958,09856,06040,34.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-18
1959,06720 ,06040,9.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-29
1960,15860,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-16
1961,55448 ,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-26
1962,03400,06040,NULL,GEODESICA_CP,INEGI_DENUE_2024,2025-01-17
1963,,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-16
1964,55324,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-04
1965,71094,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-15
1966,37824,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-04
1967,13010,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-16
1968,14320,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-28
1969,12080,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-31
1970,11530,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-02-01
1971,56360,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-13
1972,55258,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-23
1973,11850,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-15
1974,NULL,06040,42.2,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-02
1975,04300,06040,15.5,GEODESICA_CP,SEPOMEX_2024,2024-12-14
1976,15410,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-30
1977,86783,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-17
1978,08900,06040,26.1,GEODESICA_CP,INEGI_DENUE_2024,2025-01-04
1979,12100,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-09
1980,16050,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-23
1981,56367,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-17
1982,11550,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-20
1983,15880,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-31
1984,04000,06040,19.3,GEODESICA_CP,SEPOMEX_2024,2025-01-14
1985,53280,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-24
1986,09360,06040,27.9,GEODESICA_CP,INEGI_DENUE_2024,2024-12-17
1987,10800,06040,42.8,GEODESICA_CP,INEGI_DENUE_2024,2024-12-01
1988,05000,06040,11.7,GEODESICA_CP,SEPOMEX_2024,2024-12-22
1989,11820,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-06
1990,15490,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-06
1991,56200,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-16
1992,03023,06040,29.0,GEODESICA_CP,SEPOMEX_2024,2025-01-30
1993,15060,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-13
1994,54330,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-08
1995,05030,06040,10.4,GEODESICA_CP,SEPOMEX_2024,2024-12-25
1996,14738,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-16
1997,50060,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-05
1998,40079,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-16
1999,13060,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-01
2000,15520,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-05
2001,22696,06040,-,GEODESICA_CP,SEPOMEX_2024,2024-12-31
2002,09540,06040,28.9,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-10
2003,74332,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-13
2004,0670,06040,7.5,GEODESICA_CP,SEPOMEX_2024,2025-01-30
2005,54180,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-19
2006,55284,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-29
2007,14418,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-05
2008,15360,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-31
2009,04300,06040,17.4,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-10
2010,55170,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-10
2011,24133,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-07
2012,55030,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-10
2013,15360,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-01
2014,05100,06040,10.1,GEODESICA_CP,INEGI_DENUE_2024,2025-01-08
2015,56230,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-10
2016,09030,06040,28.2,GEODESICA_CP,SEPOMEX_2024,2025-01-16
2017,50030,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-30
2018,56289,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-18
2019,09020,06040,27.8,GEODESICA_CP,INEGI_DENUE_2024,2024-12-12
2020,16090,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-15
2021,13040,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-11
2022,56327,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-02
2023,16100,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-24
2024,15330,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-29
2025,08500,06040,22.7,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-21
2026,06820,06040,8.6,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-26
2027,16000,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-04
2028,15700,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-20
2029,01070,06040,41.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-29
2030,09720,06040,34.1,GEODESICA_CP,SEPOMEX_2024,2024-12-08
2031,15340,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-08
2032,08800,06040,26.2,GEODESICA_CP,SEPOMEX_2024,2025-01-08
2033,09200,06040,28.7,GEODESICA_CP,SEPOMEX_2024,2025-01-25
2034,09240,06040,27.1,GEODESICA_CP,INEGI_DENUE_2024,2025-01-23
2035,11620,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-26
2036,50300,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-08
2037,15340,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-09
2038,11590,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-23
2039,06840,06040,10.4,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-17
2040,06500,06040,5.1,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-02-01
2041,10000,06040,36.2,GEODESICA_CP,SEPOMEX_2024,2024-12-13
2042,54270,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-24
2043,01030,06040,44.9,GEODESICA_CP,INEGI_DENUE_2024,2024-12-20
2044,04030,06040,19.9,GEODESICA_CP,SEPOMEX_2024,2024-12-13
2045,55339,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-23
2046,56298,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-18
2047,08040,06040,20.7,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-13
2048,,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-08
2049,15380,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-31
2050,11000,06040,42.6,GEODESICA_CP,INEGI_DENUE_2024,2024-12-12
2051,54274,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-08
2052,15510,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-22
2053,16080,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-08
2054,09710,06040,31.1,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-04
2055,14600,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-08
2056,25777,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-09
2057,11590,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-18
2058,07900,06040,16.7,GEODESICA_CP,INEGI_DENUE_2024,2025-01-08
2059,11300,06040,43.1,GEODESICA_CP,SEPOMEX_2024,2024-12-07
2060,07300,06040,10.8,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-20
2061,02080,06040,32.4,GEODESICA_CP,SEPOMEX_2024,2024-12-07
2062,11200,06040,43.6,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-24
2063,53210,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-01
2064,50140,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-02-01
2065,06800,06040,11.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-27
2066,53390,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-01
2067,11010,06040,43.9,GEODESICA_CP,SEPOMEX_2024,2025-01-29
2068,11820,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-07
2069,15830,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-29
2070,53120,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-30
2071,04310,06040,17.5,GEODESICA_CP,INEGI_DENUE_2024,2025-01-06
2072,54230,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-12
2073,13600,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-18
2074,52234,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-08
2075,14250,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-01
2076,07020,06040,9.7,GEODESICA_CP,SEPOMEX_2024,2024-12-25
2077,08040,06040,18.7,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-27
2078,06600,06040,6.6,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-17
2079,56343,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-16
2080,09900,06040,32.8,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-18
2081,15310,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-15
2082,14320,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-27
2083,06300,06040,5.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-23
2084,81671,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-07
2085,15620,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-06
2086,14300,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-13
2087,08060,06040,18.7,GEODESICA_CP,INEGI_DENUE_2024,2024-12-08
2088,08700,06040,23.7,GEODESICA_CP,INEGI_DENUE_2024,2025-01-26
2089,55440,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-13
2090,09860,06040,35.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-26
2091,25717,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-16
2092,14410,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-20
2093,11800,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-05
2094,10100,06040,36.6,GEODESICA_CP,INEGI_DENUE_2024,2025-01-21
2095,09820,06040,34.6,GEODESICA_CP,INEGI_DENUE_2024,2024-12-23
2096,15600,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-29
2097,51996,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-16
2098,56270,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-19
2099,13430,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-17
2100,14340,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-17
2101,10000,06040,34.0,GEODESICA_CP,SEPOMEX_2024,2024-12-27
2102,50300,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-04
2103,56297,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-03
2104,14269,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-04
2105,14000,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-14
2106,13500,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-02
2107,11200,06040,42.3,GEODESICA_CP,SEPOMEX_2024,2024-12-20
2108,04000,06040,17.2,GEODESICA_CP,SEPOMEX_2024,2024-12-23
2109,05040,06040,10.5,GEODESICA_CP,INEGI_DENUE_2024,2025-01-31
2110,15310,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-01
2111,55448,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-31
2112,54260,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-02
2113,55258,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-24
2114,50240,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-01
2115,09700,06040,30.4,GEODESICA_CP,INEGI_DENUE_2024,2025-01-17
2116,55067,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-07
2117,01040,06040,42.7,GEODESICA_CP,INEGI_DENUE_2024,2024-12-20
2118,08200,06040,19.4,GEODESICA_CP,INEGI_DENUE_2024,2024-12-24
2119,14210,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-27
2120,55248,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-03
2121,13000,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-16
2122,14060,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-24
2123,09830,06040,31.5,GEODESICA_CP,INEGI_DENUE_2024,2024-12-17
2124,04010,06040,19.6,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-20
2125,04200,06040,18.1,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-12
2126,14080,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-10
2127,14600,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-04
2128,14610,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-06
2129,09850,06040,32.2,GEODESICA_CP,INEGI_DENUE_2024,2025-01-24
2130,14200,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-27
2131,55415,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-22
2132,15440,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-08
2133,11470,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-03
2134,67410,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-16
2135,06900,06040,10.7,GEODESICA_CP,SEPOMEX_2024,2025-01-27
2136,55210,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-04
2137,08300,06040,22.3,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-19
2138,02010,06040,33.7,GEODESICA_CP,INEGI_DENUE_2024,2024-12-06
2139,13020,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-31
2140,06500,06040,8.4,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-21
2141,06700,06040,8.5,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-19
2142,08040,06040,20.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-09
2143,06200,06040,2.2,GEODESICA_CP,INEGI_DENUE_2024,2025-01-05
2144,14738,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-25
2145,14410,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-28
2146,09560,06040,-,GEODESICA_CP,SEPOMEX_2024,2024-12-11
2147,06020,06040,0.7,GEODESICA_CP,SEPOMEX_2024,2024-12-25
2148,55374,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-18
2149,52180,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-25
2150,16035,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-23
2151,50140,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-03
2152,14650,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-01
2153,56300,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-12
2154,55250,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-03
2155,14380,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-01
2156,09800,06040,33.2,GEODESICA_CP,INEGI_DENUE_2024,2024-12-09
2157,15520,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-09
2158,01040,06040,43.7,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-15
2159,13200,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-22
2160,54130,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-23
2161,15700,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-22
2162,11580,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-05
2163,13040,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-10
2164,13210,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-18
2165,09520,06040,31.1,GEODESICA_CP,INEGI_DENUE_2024,2024-12-07
2166,15460,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-12
2167,06720,06040,7.2,GEODESICA_CP,SEPOMEX_2024,2025-01-09
2168,09530,06040,30.4,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-25
2169,52140,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-13
2170,56276,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-06
2171,56180,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-10
2172,11520,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-15
2173,12080,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-20
2174,03010,06040,27.4,GEODESICA_CP,INEGI_DENUE_2024,2024-12-26
2175,09620,06040,31.2,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-16
2176,06200,06040,1.9,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-26
2177,15860,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-21
2178,09360,06040,27.1,GEODESICA_CP,INEGI_DENUE_2024,2025-01-02
2179,55018,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-21
2180,14250,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-02
2181,10300,06040,38.1,GEODESICA_CP,INEGI_DENUE_2024,2024-12-17
2182,11430,06040,44.1,GEODESICA_CP,INEGI_DENUE_2024,2025-01-16
2183,35160,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-24
2184,9062,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-27
2185,09620,06040,31.3,GEODESICA_CP,SEPOMEX_2024,2025-02-01
2186,55293,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-21
2187,55854,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-25
2188,09780,06040,31.3,GEODESICA_CP,SEPOMEX_2024,2024-12-14
2189,13250,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-02
2190,52210,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-10
2191,14418,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-05
2192,50260,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-20
2193,15850,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-03
2194,02070,06040,33.7,GEODESICA_CP,SEPOMEX_2024,2025-01-29
2195,06140,06040,5.1,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-19
2196,14430,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-15
2197,15060,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-14
2198,15800,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-06
2199,66163,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-15
2200,13060,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-13
2201,56110,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-31
2202,01000,06040,43.9,GEODESICA_CP,INEGI_DENUE_2024,2024-12-02
2203,16034,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-02
2204,54378,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-15
2205,09750,06040,30.8,GEODESICA_CP,SEPOMEX_2024,2025-01-10
2206,16035,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-06
2207,15020,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-15
2208,09810,06040,32.4,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-08
2209,16000,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-15
2210,15400,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-02
2211,14060,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-12
2212,53120,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-20
2213,04100,06040,20.2,GEODESICA_CP,SEPOMEX_2024,2024-12-25
2214,14400,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-19
2215,11860,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-01
2216,11460,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-05
2217,11600,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-26
2218,12000,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-04
2219,06300,06040,4.9,GEODESICA_CP,INEGI_DENUE_2024,2025-01-12
2220,09010,06040,25.5,GEODESICA_CP,SEPOMEX_2024,2024-12-19
2221,55028,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-24
2222,11020,06040,43.1,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-25
2223,01020,06040,41.8,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-02
2224,05000,06040,9.5,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-03
2225,02000,06040,37.2,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-04
2226,50040,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-27
2227,13100,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-29
2228,55484,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-27
2229,03000,06040,26.6,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-05
2230,09030,06040,25.7,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-18
2231,09260,06040,28.6,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-24
2232,13314,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-11
2233,05000,06040,10.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-12
2234,55340,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-21
2235,06350,06040,3.6,GEODESICA_CP,SEPOMEX_2024,2025-01-30
2236,13300,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-08
2237,55317,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-17
2238,14400,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-07
2239,09000,06040,24.4,GEODESICA_CP,INEGI_DENUE_2024,2025-01-02
2240,06080,06040,4.9,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-07
2241,07060,06040,10.6,GEODESICA_CP,SEPOMEX_2024,2025-01-26
2242,13070,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-05
2243,14250,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-13
2244,11460,06040,44.3,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-13
2245,16034,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-22
2246,15410,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-06
2247,06020,06040,2.8,GEODESICA_CP,INEGI_DENUE_2024,2025-01-20
2248,15800,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-06
2249,01030,06040,44.8,GEODESICA_CP,INEGI_DENUE_2024,2025-01-22
2250,50150 ,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-27
2251,47203,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-17
2252,73169,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-31
2253,15830,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-13
2254,14080,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-29
2255,15870,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-23
2256,15370,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-06
2257,15040,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-20
